Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.44,1.565540421,0,3,Bolivia,0,41,1158,41,10848,DEN 4,354,22612,2014,10848
15.38,0,0,6,Virgin Islands (US),0,41,16,41,104,DEN,0,16,2014,104
468.75,0,0,6,Anguilla,0,41,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,41,6,41,91,DEN,0,36,2014,91
3.76,0,0,4,Argentina,0,41,490,41,41803,"DEN 1,4",0,1570,2014,41803
275.68,0,0,6,Aruba,0,41,12,36,111,DEN 1,0,306,2014,111
35.51,0,0,6,Bahamas,0,41,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,41,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,41,0,41,70,  ,0,0,2014,70
268.83,0.123357459,0.074,4,Brazil,400,41,214754,41,202034,"DEN 1,2,3,4",670,543137,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,41,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,41,0,41,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,41,0,28,55,DEN,0,18,2014,55
172.69,2.511361485,0.082,3,Colombia,69,41,37189,41,48930,"DEN 1,2,3,4",2122,84496,2014,48930
177.32,,0,2,Costa Rica,0,41,,41,4938,"DEN 1,2,3",,8756,2014,4938
131.08,0,0,6,Curaçao,0,41,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,41,9,32,73,DEN 4,0,159,2014,73
47.46,5.923554132,0.941,5,Dominican Republic,47,41,,41,10529,"DEN 1,2,4",296,4997,2014,10529
89.31,0.413338938,0.063,3,Ecuador,9,41,14274,40,15983,"DEN 1,2,3,4",59,14274,2014,15983
749.31,0.340747554,0.01,2,El Salvador,5,41,14596,41,6384,"DEN 1,2,3",163,47836,2014,6384
462.75,0.593220339,0,6,French Guiana,0,41,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,41,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,41,601,18,468,"DEN 1,2,4",8,664,2014,468
82.72,2100,0.076,2,Guatemala,10,41,,41,15860,"DEN 1,2,3,4",275520,13120,2014,15860
102.24,0,0,6,Guyana,0,41,822,36,804,DEN 4,0,822,2014,804
321.07,6.601568391,0.008,2,Honduras,2,41,,41,8261,"DEN 1,2,3",1751,26524,2014,8261
15.43,0,0,6,Jamaica,0,41,72,41,2799,DEN,0,432,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,41,586,18,405,"DEN 1,2,4",11,1680,2014,405
67.16,6.345693564,0.026,2,Mexico,22,41,18635,41,123799,"DEN 1,2,3,4",5276,83143,2014,123799
140,0,0,6,Montserrat,0,41,0,32,5,DEN,0,7,2014,5
399.37,0,0,2,Nicaragua,0,41,1546,41,6169,"DEN 1,2,3,4",0,24637,2014,6169
120.28,0.402371876,0.191,2,Panama,9,41,2470,41,3926,"DEN 1,2,3",19,4722,2014,3926
126.19,0.057273769,0.057,4,Paraguay,5,41,1567,41,6918,"DEN 1,2,4",5,8730,2014,6918
48.85,0.472388556,0.166,3,Peru,25,41,9497,41,30769,"DEN 1,2,3,4",71,15030,2014,30769
171.09,0.031730922,0,5,Puerto Rico,0,41,451,41,3684,"DEN 1,2,4",2,6303,2014,3684
137.14,0,0,6,Saint Barthelemy,0,41,48,39,35,DEN,0,48,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,41,6,32,52,DEN,0,62,2014,52
60.12,0,0,6,Saint Lucia,0,41,34,32,163,DEN 4,0,98,2014,163
990,0.252525253,0,6,Saint Martin,0,41,396,41,40,DEN,1,396,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,41,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,41,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,41,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,41,48,32,49,DEN 1,0,48,2014,49
0.14,0,0,1,United States of America,0,41,464,41,322583,DEN,0,464,2014,322583
0,,,4,Uruguay,0,41,0,41,3419,  ,0,0,2014,3419
205.48,0.250820293,0,3,Venezuela,0,41,70,41,30851,"DEN 1,2,3,4",159,63392,2014,30851
"1,019.41",,,2,Belize,,41,261,41,340,DEN,,3466,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,41,,-,225,  ,,,2014,225
,,,4,Chile,,41,,-,17773,  ,,,2014,17773
,,,6,Haiti,,41,,-,10461,  ,,,2014,10461
,,,5,Cuba,,41,,-,11259,  ,,,2014,11259
0.14,0,0,1,North America,0,41,464,-,322583,  ,0,464,2014,322583
79.5,2.637168142,0.416,5,Latin Caribbean,47,41,451,-,14213,  ,298,11300,2014,25472
98.02,0.346020761,0.024,6,Non-Latin Caribbean,2,41,3382,-,8550,  ,29,8381,2014,19236
217.74,0.121965102,0.073,4,Southern Cone,405,41,216811,-,254174,  ,675,553437,2014,271947
125.06,133.234529,0.023,2,Central America Ithsmus and Mexico,48,41,37508,-,169677,  ,282729,212204,2014,169677
145.44,1.383856179,0.052,3,Andean Subregion,103,41,62188,-,137381,  ,2765,199804,2014,137381
108.72,29.06847675,0.061,7,The Americas,605,41,320804,-,906578,  ,286496,985590,2014,946296
