Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.61,1.564295183,0,3,Bolivia,0,47,1158,42,10848,DEN 4,354,22630,2014,10848
16.35,0,0,6,Virgin Islands (US),0,47,17,47,104,DEN,0,17,2014,104
531.25,0,0,6,Anguilla,0,47,8,47,16,"DEN 1,4",0,85,2014,16
40.66,0,0,6,Antigua and Barbuda,0,47,17,47,91,"DEN 1,4",0,37,2014,91
3.91,0,0,4,Argentina,0,47,490,47,41803,"DEN 1,4",0,1633,2014,41803
275.68,0,0,6,Aruba,0,47,12,36,111,DEN 1,0,306,2014,111
35.51,0,0,6,Bahamas,0,47,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,47,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,47,0,47,70,  ,0,0,2014,70
284.2,0.119298698,0.071,4,Brazil,407,47,219143,47,202034,"DEN 1,2,3,4",685,574189,2014,202034
621.21,0,0,6,Virgin Islands (UK),0,47,59,44,33,DEN,0,205,2014,33
,,,1,Canada,0,47,0,47,0,  ,0,0,2014,0
190.91,0,0,6,Cayman Islands,0,47,4,44,55,"DEN 1,3",0,105,2014,55
0.14,0,0,4,Chile,0,47,25,42,17773,DEN,0,25,2014,17773
201.33,2.526570097,0.078,3,Colombia,77,47,42987,47,48930,"DEN 1,2,3,4",2489,98513,2014,48930
204.05,,0,2,Costa Rica,0,47,,47,4938,"DEN 1,2,3",,10076,2014,4938
131.08,0,0,6,Curaçao,0,47,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,47,9,32,73,DEN 4,0,159,2014,73
54.59,6.280445372,0.887,5,Dominican Republic,51,47,,47,10529,"DEN 1,2,4",361,5748,2014,10529
93.54,0.428065012,0.06,3,Ecuador,9,47,14951,47,15983,"DEN 1,2,3,4",64,14951,2014,15983
817.29,0.344986201,0.01,2,El Salvador,5,47,15871,47,6384,"DEN 1,2,3",180,52176,2014,6384
462.75,0.593220339,0,6,French Guiana,0,47,781,47,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,47,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,47,601,18,468,"DEN 1,2,4",8,664,2014,468
94.83,2400,0.066,2,Guatemala,10,47,,47,15860,"DEN 1,2,3,4",360960,15040,2014,15860
102.24,0,0,6,Guyana,0,47,822,36,804,DEN 4,0,822,2014,804
460.09,5.598821301,0.013,2,Honduras,5,47,,47,8261,"DEN 1,2,3",2128,38008,2014,8261
28.33,0,0,6,Jamaica,0,47,72,47,2799,DEN,0,793,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,47,710,47,405,"DEN 1,2,4",11,1680,2014,405
92.01,6.680888795,0.029,2,Mexico,33,47,28109,47,123799,"DEN 1,2,3,4",7610,113907,2014,123799
140,0,0,6,Montserrat,0,47,0,32,5,DEN,0,7,2014,5
492.67,0,0,2,Nicaragua,0,47,1786,47,6169,"DEN 1,2,3,4",0,30393,2014,6169
125.8,0.384693258,0.182,2,Panama,9,47,2617,47,3926,"DEN 1,2,3",19,4939,2014,3926
134.84,0.053602058,0.054,4,Paraguay,5,47,2483,47,6918,"DEN 1,2,4",5,9328,2014,6918
55.5,0.503571847,0.17,3,Peru,29,47,10277,47,30769,"DEN 1,2,3,4",86,17078,2014,30769
214.85,0.025268478,0,5,Puerto Rico,0,47,466,47,3684,"DEN 1,2,4",2,7915,2014,3684
142.86,0,0,6,Saint Barthelemy,0,47,50,43,35,DEN,0,50,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,47,6,32,52,DEN,0,62,2014,52
