Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
48.95,0.137514029,0.088,4,Brazil,87,10,40130,10,202034,"DEN 1,2,3,4",136,98899,2014,202034
0.96,0,0,6,Virgin Islands (US),0,10,1,10,104,DEN,0,1,2014,104
43.75,0,0,6,Anguilla,0,10,2,6,16,"DEN 1,4",0,7,2014,16
1,0,0,4,Argentina,0,10,15,10,41803,"DEN 1,4",0,418,2014,41803
1.04,0,0,6,Bahamas,0,10,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,10,0,10,70,  ,0,0,2014,70
38.83,0.925925926,0,3,Bolivia,0,10,0,10,10848,DEN,39,4212,2014,10848
39.39,0,0,6,Virgin Islands (UK),0,10,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,10,0,10,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,10,0,6,55,DEN,0,2,2014,55
44.52,3.039206684,0,3,Colombia,0,10,8469,10,48930,"DEN 1,2,3,4",662,21782,2014,48930
32.91,,0,2,Costa Rica,0,10,,10,4938,"DEN 1,2,3",,1625,2014,4938
31.51,0,0,6,Dominica,0,10,0,6,73,DEN,0,23,2014,73
15.22,4.054897068,0.811,5,Dominican Republic,13,10,,10,10529,"DEN 1,2,4",65,1603,2014,10529
12.16,0.25733402,0,3,Ecuador,0,10,1943,10,15983,"DEN 1,2,3,4",5,1943,2014,15983
56.19,0.947867299,0,2,El Salvador,0,10,1449,10,6384,"DEN 1,2,3",34,3587,2014,6384
462.75,0.593220339,0,6,French Guiana,0,10,219,9,255,"DEN 1,2,4",7,1180,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,10,262,7,468,"DEN 1,2,4",8,664,2014,468
20.18,550,0,2,Guatemala,0,10,,10,15860,"DEN 1,2,3,4",17600,3200,2014,15860
19.57,14.9659864,0,2,Honduras,0,10,,10,8261,"DEN 1,2,3",242,1617,2014,8261
2,0,0,6,Jamaica,0,10,4,10,2799,DEN,0,56,2014,2799
43.21,0,0,6,Martinique,0,10,175,4,405,"DEN 1,2,4",0,175,2014,405
9.27,6.578947368,0,2,Mexico,0,10,2158,10,123799,"DEN 1,2,3,4",755,11476,2014,123799
0,,,6,Montserrat,0,10,0,10,5,  ,0,0,2014,5
66.82,0,0,2,Nicaragua,0,10,445,10,6169,"DEN 1,2,3,4",0,4122,2014,6169
72.82,0.454704442,0.21,2,Panama,6,10,0,8,3926,"DEN 1,2,3",13,2859,2014,3926
79.5,0.054545455,0.036,4,Paraguay,2,10,384,10,6918,"DEN 1,2,4",3,5500,2014,6918
20.12,0.484574382,0.162,3,Peru,10,10,2865,10,30769,"DEN 1,2,3,4",30,6191,2014,30769
27.33,0.198609732,0,5,Puerto Rico,0,10,266,10,3684,"DEN 1,2,4",2,1007,2014,3684
100,0,0,6,Saint Barthelemy,0,10,14,10,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,10,142,4,40,DEN,1,142,2014,40
0.3,0,0,6,Trinidad and Tobago,0,10,1,6,1344,DEN,0,4,2014,1344
0.03,0,0,1,United States of America,0,10,83,10,322583,DEN,0,83,2014,322583
0,,,4,Uruguay,0,10,0,10,3419,  ,0,0,2014,3419
50.08,0.317172633,0,3,Venezuela,0,10,70,10,30851,"DEN 1,2,3,4",49,15449,2014,30851
210.29,,,2,Belize,,10,30,10,340,DEN,,715,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,10,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,10,,-,49,  ,,,2014,49
,,,6,Aruba,,10,,-,111,  ,,,2014,111
,,,4,Chile,,10,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,10,,-,103,  ,,,2014,103
,,,6,Guyana,,10,,-,804,  ,,,2014,804
,,,6,Haiti,,10,,-,10461,  ,,,2014,10461
,,,5,Cuba,,10,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,10,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,10,,-,91,  ,,,2014,91
,,,6,Barbados,,10,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,10,,-,52,  ,,,2014,52
,,,6,Suriname,,10,,-,544,  ,,,2014,544
,,,6,Curaçao,,10,,-,148,  ,,,2014,148
,,,6,Grenada,,10,,-,110,  ,,,2014,110
0.03,0,0,1,North America,0,10,83,-,322583,  ,0,83,2014,322583
18.36,2.567049808,0.498,5,Latin Caribbean,13,10,266,-,14213,  ,67,2610,2014,25472
37.9,0.693842151,0,6,Non-Latin Caribbean,0,10,820,-,6085,  ,16,2306,2014,19236
41.24,0.132612076,0.085,4,Southern Cone,89,10,40529,-,254174,  ,139,104817,2014,271947
17.21,63.84712852,0.021,2,Central America Ithsmus and Mexico,6,10,4082,-,169677,  ,18644,29201,2014,169677
36.09,1.583395526,0.02,3,Andean Subregion,10,10,13347,-,137381,  ,785,49577,2014,137381
20.86,10.41973764,0.063,7,The Americas,118,10,59127,-,904113,  ,19651,188594,2014,946296
