Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.61,1.564295183,0,3,Bolivia,0,48,1158,42,10848,DEN 4,354,22630,2014,10848
16.35,0,0,6,Virgin Islands (US),0,48,17,48,104,DEN,0,17,2014,104
531.25,0,0,6,Anguilla,0,48,8,48,16,"DEN 1,4",0,85,2014,16
40.66,0,0,6,Antigua and Barbuda,0,48,17,48,91,"DEN 1,4",0,37,2014,91
3.94,0,0,4,Argentina,0,48,490,48,41803,"DEN 1,4",0,1645,2014,41803
360.36,0,0,6,Aruba,0,48,34,48,111,DEN 1,0,400,2014,111
35.51,0,0,6,Bahamas,0,48,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,48,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,48,0,48,70,  ,0,0,2014,70
286.78,0.118400591,0.07,4,Brazil,407,48,219702,48,202034,"DEN 1,2,3,4",686,579389,2014,202034
621.21,0,0,6,Virgin Islands (UK),0,48,59,44,33,DEN,0,205,2014,33
,,,1,Canada,0,48,0,48,0,  ,0,0,2014,0
190.91,0,0,6,Cayman Islands,0,48,4,44,55,"DEN 1,3",0,105,2014,55
0.14,0,0,4,Chile,0,48,25,42,17773,DEN,0,25,2014,17773
204.86,2.546938287,0.077,3,Colombia,77,48,43764,48,48930,"DEN 1,2,3,4",2553,100238,2014,48930
208.63,,0,2,Costa Rica,0,48,,48,4938,"DEN 1,2,3",,10302,2014,4938
131.08,0,0,6,Curaçao,0,48,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,48,9,32,73,DEN 4,0,159,2014,73
55.48,6.351652114,0.89,5,Dominican Republic,52,48,,48,10529,"DEN 1,2,4",371,5841,2014,10529
94.04,0.432439625,0.06,3,Ecuador,9,48,15031,48,15983,"DEN 1,2,3,4",65,15031,2014,15983
822.02,0.344906437,0.01,2,El Salvador,5,48,15928,48,6384,"DEN 1,2,3",181,52478,2014,6384
462.75,0.593220339,0,6,French Guiana,0,48,781,47,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,48,38,48,110,DEN,0,38,2014,110
298.5,0.572655691,0,6,Guadeloupe,0,48,878,48,468,"DEN 2,4",8,1397,2014,468
96.85,2450,0.065,2,Guatemala,10,48,,48,15860,"DEN 1,2,3,4",376320,15360,2014,15860
107.34,0,0,6,Guyana,0,48,863,48,804,DEN 4,0,863,2014,804
479.32,5.482738591,0.013,2,Honduras,5,48,,48,8261,"DEN 1,2,3",2171,39597,2014,8261
28.69,0,0,6,Jamaica,0,48,72,48,2799,DEN,0,803,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,48,710,48,405,"DEN 1,2,4",11,1680,2014,405
95.07,6.712093663,0.029,2,Mexico,34,48,29239,48,123799,"DEN 1,2,3,4",7900,117698,2014,123799
140,0,0,6,Montserrat,0,48,0,32,5,DEN,0,7,2014,5
503.45,0,0,2,Nicaragua,0,48,1808,48,6169,"DEN 1,2,3,4",0,31058,2014,6169
127.76,0.378787879,0.179,2,Panama,9,48,2666,48,3926,"DEN 1,2,3",19,5016,2014,3926
136.28,0.053033517,0.053,4,Paraguay,5,48,2502,48,6918,"DEN 1,2,4",5,9428,2014,6918
57.05,0.489944739,0.165,3,Peru,29,48,10429,48,30769,"DEN 1,2,3,4",86,17553,2014,30769
221.06,0.024557957,0,5,Puerto Rico,0,48,466,48,3684,"DEN 1,2,4",2,8144,2014,3684
160,0,0,6,Saint Barthelemy,0,48,56,48,35,DEN,0,56,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,48,6,32,52,DEN,0,62,2014,52
101.23,0,0,6,Saint Lucia,0,48,88,48,163,DEN 4,0,165,2014,163
"1,010.00",0.247524752,0,6,Saint Martin,0,48,404,48,40,DEN,1,404,2014,40
113.59,0,0,6,Saint Vincent and the Grenadines,0,48,8,48,103,DEN,0,117,2014,103
3.49,0,0,6,Suriname,0,48,4,44,544,DEN 2,0,19,2014,544
9.52,0,0,6,Trinidad and Tobago,0,48,16,44,1344,"DEN 1,4",0,128,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,48,48,32,49,DEN 1,0,48,2014,49
0.2,0,0,1,United States of America,0,48,638,48,322583,DEN,0,638,2014,322583
0,,,4,Uruguay,0,48,0,48,3419,  ,0,0,2014,3419
243.17,0.249266862,0,3,Venezuela,0,48,70,44,30851,"DEN 1,2,3,4",187,75020,2014,30851
"1,379.12",,,2,Belize,,48,393,48,340,DEN,,4689,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,48,,-,225,  ,,,2014,225
,,,6,Haiti,,48,,-,10461,  ,,,2014,10461
,,,5,Cuba,,48,,-,11259,  ,,,2014,11259
0.2,0,0,1,North America,0,48,638,-,322583,  ,0,638,2014,322583
98.4,2.667143368,0.372,5,Latin Caribbean,52,48,466,-,14213,  ,373,13985,2014,25472
117.35,0.289046148,0.02,6,Non-Latin Caribbean,2,48,4450,-,8550,  ,29,10033,2014,19236
217.13,0.117022051,0.07,4,Southern Cone,412,48,222719,-,271947,  ,691,590487,2014,271947
162.78,139.9687905,0.023,2,Central America Ithsmus and Mexico,63,48,50034,-,169677,  ,386591,276198,2014,169677
167.76,1.407980145,0.05,3,Andean Subregion,115,48,70452,-,137381,  ,3245,230472,2014,137381
121.36,34.84796486,0.057,7,The Americas,644,48,348759,-,924351,  ,390929,1121813,2014,946296
