Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
70.82,0.520629962,0,3,Bolivia,0,15,1158,14,10848,DEN 4,40,7683,2014,10848
4.81,0,0,6,Virgin Islands (US),0,15,5,15,104,DEN,0,5,2014,104
43.75,0,0,6,Anguilla,0,15,2,6,16,"DEN 1,4",0,7,2014,16
1.67,0,0,4,Argentina,0,15,32,15,41803,"DEN 1,4",0,698,2014,41803
1.04,0,0,6,Bahamas,0,15,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,15,0,15,70,  ,0,0,2014,70
110.46,0.120091592,0.07,4,Brazil,157,15,92966,15,202034,"DEN 1,2,3,4",268,223163,2014,202034
39.39,0,0,6,Virgin Islands (UK),0,15,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,15,0,15,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,15,0,6,55,DEN,0,2,2014,55
60.78,2.330116674,0.034,3,Colombia,10,15,11994,14,48930,"DEN 1,2,3,4",693,29741,2014,48930
41.56,,0,2,Costa Rica,0,15,,15,4938,"DEN 1,2,3",,2052,2014,4938
31.51,0,0,6,Dominica,0,15,0,6,73,DEN,0,23,2014,73
20.75,4.118993135,0.641,5,Dominican Republic,14,15,,15,10529,"DEN 1,2,4",90,2185,2014,10529
24.73,0.227732794,0,3,Ecuador,0,15,3952,15,15983,"DEN 1,2,3,4",9,3952,2014,15983
108.21,0.998841922,0.014,2,El Salvador,1,15,2551,15,6384,"DEN 1,2,3",69,6908,2014,6384
462.75,0.593220339,0,6,French Guiana,0,15,219,9,255,"DEN 1,2,4",7,1180,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,15,262,7,468,"DEN 1,2,4",8,664,2014,468
30.26,800,0.021,2,Guatemala,1,15,,15,15860,"DEN 1,2,3,4",38400,4800,2014,15860
32.24,,0,2,Honduras,0,15,,15,8261,"DEN 1,2,3",,2663,2014,8261
2.29,0,0,6,Jamaica,0,15,4,15,2799,DEN,0,64,2014,2799
414.81,0.654761905,0,6,Martinique,0,15,175,12,405,"DEN 1,2,4",11,1680,2014,405
14.02,6.289597973,0,2,Mexico,0,15,3262,15,123799,"DEN 1,2,3,4",1092,17362,2014,123799
0,,,6,Montserrat,0,15,0,15,5,  ,0,0,2014,5
100.66,0,0,2,Nicaragua,0,15,520,15,6169,"DEN 1,2,3,4",0,6210,2014,6169
92.46,0.468319559,0.22,2,Panama,8,15,1980,15,3926,"DEN 1,2,3",17,3630,2014,3926
102.01,0.042510982,0.028,4,Paraguay,2,15,159,15,6918,"DEN 1,2,4",3,7057,2014,6918
26.69,0.462793813,0.158,3,Peru,13,15,4365,15,30769,"DEN 1,2,3,4",38,8211,2014,30769
38.76,0.140056022,0,5,Puerto Rico,0,15,307,15,3684,"DEN 1,2,4",2,1428,2014,3684
100,0,0,6,Saint Barthelemy,0,15,14,15,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,15,142,4,40,DEN,1,142,2014,40
0.3,0,0,6,Trinidad and Tobago,0,15,1,6,1344,DEN,0,4,2014,1344
0.03,0,0,1,United States of America,0,15,111,15,322583,DEN,0,111,2014,322583
0,,,4,Uruguay,0,15,0,15,3419,  ,0,0,2014,3419
64.44,0.357142857,0,3,Venezuela,0,15,70,15,30851,"DEN 1,2,3,4",71,19880,2014,30851
284.41,,,2,Belize,,15,41,15,340,DEN,,967,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,15,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,15,,-,49,  ,,,2014,49
,,,6,Aruba,,15,,-,111,  ,,,2014,111
,,,4,Chile,,15,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,15,,-,103,  ,,,2014,103
,,,6,Guyana,,15,,-,804,  ,,,2014,804
,,,6,Haiti,,15,,-,10461,  ,,,2014,10461
,,,5,Cuba,,15,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,15,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,15,,-,91,  ,,,2014,91
,,,6,Barbados,,15,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,15,,-,52,  ,,,2014,52
,,,6,Suriname,,15,,-,544,  ,,,2014,544
,,,6,Curaçao,,15,,-,148,  ,,,2014,148
,,,6,Grenada,,15,,-,110,  ,,,2014,110
0.03,0,0,1,North America,0,15,111,-,322583,  ,0,111,2014,322583
25.42,2.546360365,0.387,5,Latin Caribbean,14,15,307,-,14213,  ,92,3613,2014,25472
62.83,0.706251635,0,6,Non-Latin Caribbean,0,15,824,-,6085,  ,27,3823,2014,19236
90.85,0.117357677,0.069,4,Southern Cone,159,15,93157,-,254174,  ,271,230918,2014,271947
26.28,88.75583064,0.022,2,Central America Ithsmus and Mexico,10,15,8354,-,169677,  ,39578,44592,2014,169677
50.57,1.225042106,0.033,3,Andean Subregion,23,15,21539,-,137381,  ,851,69467,2014,137381
38.99,11.57906979,0.058,7,The Americas,206,15,124292,-,904113,  ,40819,352524,2014,946296
