Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.61,1.564295183,0,3,Bolivia,0,43,1158,42,10848,DEN 4,354,22630,2014,10848
15.38,0,0,6,Virgin Islands (US),0,43,16,43,104,DEN,0,16,2014,104
468.75,0,0,6,Anguilla,0,43,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,43,6,43,91,DEN,0,36,2014,91
3.79,0,0,4,Argentina,0,43,490,43,41803,"DEN 1,4",0,1585,2014,41803
275.68,0,0,6,Aruba,0,43,12,36,111,DEN 1,0,306,2014,111
35.51,0,0,6,Bahamas,0,43,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,43,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,43,0,43,70,  ,0,0,2014,70
273.86,0.121996403,0.073,4,Brazil,403,43,216168,43,202034,"DEN 1,2,3,4",675,553295,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,43,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,43,0,43,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,43,0,28,55,DEN,0,18,2014,55
0.14,0,0,4,Chile,0,43,25,42,17773,DEN,0,25,2014,17773
183.06,2.528748465,0.078,3,Colombia,70,43,39373,43,48930,"DEN 1,2,3,4",2265,89570,2014,48930
185.99,,0,2,Costa Rica,0,43,,43,4938,"DEN 1,2,3",,9184,2014,4938
131.08,0,0,6,Curaçao,0,43,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,43,9,32,73,DEN 4,0,159,2014,73
50.29,6.024551464,0.907,5,Dominican Republic,48,43,,43,10529,"DEN 1,2,4",319,5295,2014,10529
90.19,0.437044745,0.062,3,Ecuador,9,43,14415,42,15983,"DEN 1,2,3,4",63,14415,2014,15983
783,0.338087903,0.01,2,El Salvador,5,43,15367,43,6384,"DEN 1,2,3",169,49987,2014,6384
462.75,0.593220339,0,6,French Guiana,0,43,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,43,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,43,601,18,468,"DEN 1,2,4",8,664,2014,468
86.76,2200,0.073,2,Guatemala,10,43,,43,15860,"DEN 1,2,3,4",302720,13760,2014,15860
102.24,0,0,6,Guyana,0,43,822,36,804,DEN 4,0,822,2014,804
375.02,6.174951582,0.006,2,Honduras,2,43,,43,8261,"DEN 1,2,3",1913,30980,2014,8261
21.69,0,0,6,Jamaica,0,43,72,43,2799,DEN,0,607,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,43,710,43,405,"DEN 1,2,4",11,1680,2014,405
76.94,6.247637845,0.028,2,Mexico,27,43,21769,43,123799,"DEN 1,2,3,4",5951,95252,2014,123799
140,0,0,6,Montserrat,0,43,0,32,5,DEN,0,7,2014,5
428.66,0,0,2,Nicaragua,0,43,1608,43,6169,"DEN 1,2,3,4",0,26444,2014,6169
121.52,0.398239363,0.189,2,Panama,9,43,2508,43,3926,"DEN 1,2,3",19,4771,2014,3926
129.89,0.05564211,0.056,4,Paraguay,5,43,1840,43,6918,"DEN 1,2,4",5,8986,2014,6918
50.7,0.480738414,0.16,3,Peru,25,43,9694,43,30769,"DEN 1,2,3,4",75,15601,2014,30769
182.79,0.02970003,0,5,Puerto Rico,0,43,461,43,3684,"DEN 1,2,4",2,6734,2014,3684
142.86,0,0,6,Saint Barthelemy,0,43,50,43,35,DEN,0,50,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,43,6,32,52,DEN,0,62,2014,52
68.71,0,0,6,Saint Lucia,0,43,69,43,163,DEN 4,0,112,2014,163
990,0.252525253,0,6,Saint Martin,0,43,396,43,40,DEN,1,396,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,43,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,43,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,43,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,43,48,32,49,DEN 1,0,48,2014,49
0.16,0,0,1,United States of America,0,43,501,43,322583,DEN,0,501,2014,322583
0,,,4,Uruguay,0,43,0,43,3419,  ,0,0,2014,3419
229.63,0.231497819,0,3,Venezuela,0,43,70,43,30851,"DEN 1,2,3,4",164,70843,2014,30851
"1,170.29",,,2,Belize,,43,335,43,340,DEN,,3979,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,43,,-,225,  ,,,2014,225
,,,6,Haiti,,43,,-,10461,  ,,,2014,10461
,,,5,Cuba,,43,,-,11259,  ,,,2014,11259
0.16,0,0,1,North America,0,43,501,-,322583,  ,0,501,2014,322583
84.63,2.668551002,0.399,5,Latin Caribbean,48,43,461,-,14213,  ,321,12029,2014,25472
100.26,0.338310779,0.023,6,Non-Latin Caribbean,2,43,3543,-,8550,  ,29,8572,2014,19236
207.35,0.120590682,0.072,4,Southern Cone,408,43,218523,-,271947,  ,680,563891,2014,271947
138.12,132.6062375,0.023,2,Central America Ithsmus and Mexico,53,43,41587,-,169677,  ,310772,234357,2014,169677
155.09,1.370981747,0.049,3,Andean Subregion,104,43,64710,-,137381,  ,2921,213059,2014,137381
111.69,30.48433324,0.06,7,The Americas,615,43,329325,-,924351,  ,314723,1032409,2014,946296
