Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
40.66,0,0,6,Antigua and Barbuda,0,52,17,52,91,"DEN 1,4",0,37,2014,91
4.08,0,0,4,Argentina,0,52,490,52,41803,"DEN 1,4",0,1707,2014,41803
35.51,0,0,6,Bahamas,0,52,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,52,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,52,0,52,70,  ,0,0,2014,70
208.61,1.564295183,0,3,Bolivia,0,52,1158,42,10848,DEN 4,354,22630,2014,10848
292.45,0.116272772,0.069,4,Brazil,409,52,220537,52,202034,"DEN 1,2,3,4",687,590852,2014,202034
"1,478.24",,,2,Belize,,52,426,52,340,DEN,,5026,2014,340
621.21,0,0,6,Virgin Islands (UK),0,52,59,44,33,DEN,0,205,2014,33
,,,1,Canada,0,52,0,52,0,  ,0,0,2014,0
190.91,0,0,6,Cayman Islands,0,52,4,44,55,"DEN 1,3",0,105,2014,55
0.14,0,0,4,Chile,0,52,25,42,17773,DEN,0,25,2014,17773
221.32,2.552382008,0.081,3,Colombia,88,52,46842,52,48930,"DEN 1,2,3,4",2764,108291,2014,48930
223.75,,0,2,Costa Rica,0,52,,52,4938,"DEN 1,2,3",,11049,2014,4938
,,,5,Cuba,,52,,-,11259,  ,,,2014,11259
217.81,0,0,6,Dominica,0,52,9,32,73,DEN 4,0,159,2014,73
59.24,6.734006734,0.962,5,Dominican Republic,60,52,,52,10529,"DEN 1,2,4",420,6237,2014,10529
96.64,0.433769261,0.071,3,Ecuador,11,52,15446,52,15983,"DEN 1,2,3,4",67,15446,2014,15983
834.74,0.34528054,0.011,2,El Salvador,6,52,16087,52,6384,"DEN 1,2,3",184,53290,2014,6384
462.75,0.593220339,0,6,French Guiana,0,52,781,47,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,52,38,48,110,DEN,0,38,2014,110
298.5,0.572655691,0,6,Guadeloupe,0,52,878,48,468,"DEN 2,4",8,1397,2014,468
104.92,2650,0.078,2,Guatemala,13,52,,52,15860,"DEN 1,2,3,4",440960,16640,2014,15860
107.34,0,0,6,Guyana,0,52,863,48,804,DEN 4,0,863,2014,804
,,,6,Haiti,,52,,-,10461,  ,,,2014,10461
519.33,5.365717216,0.012,2,Honduras,5,52,,52,8261,"DEN 1,2,3",2302,42902,2014,8261
31.01,0,0,6,Jamaica,0,52,72,52,2799,DEN,0,868,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,52,710,48,405,"DEN 1,2,4",11,1680,2014,405
100.57,6.945102606,0.031,2,Mexico,39,52,32021,52,123799,"DEN 1,2,3,4",8647,124505,2014,123799
