Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.31,1.557728902,0,3,Bolivia,0,40,1158,40,10848,DEN 4,352,22597,2014,10848
15.38,0,0,6,Virgin Islands (US),0,40,16,40,104,DEN,0,16,2014,104
468.75,0,0,6,Anguilla,0,40,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,40,6,40,91,DEN,0,36,2014,91
3.74,0,0,4,Argentina,0,40,490,40,41803,"DEN 1,4",0,1564,2014,41803
275.68,0,0,6,Aruba,0,40,12,36,111,DEN 1,0,306,2014,111
35.51,0,0,6,Bahamas,0,40,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,40,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,40,0,40,70,  ,0,0,2014,70
266.33,0.123774107,0.074,4,Brazil,397,40,213980,40,202034,"DEN 1,2,3,4",666,538077,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,40,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,40,0,40,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,40,0,28,55,DEN,0,18,2014,55
168.24,2.506104302,0.084,3,Colombia,69,40,36380,40,48930,"DEN 1,2,3,4",2063,82319,2014,48930
172.76,,0,2,Costa Rica,0,40,,40,4938,"DEN 1,2,3",,8531,2014,4938
131.08,0,0,6,Curaçao,0,40,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,40,9,32,73,DEN 4,0,159,2014,73
46.31,5.721903199,0.964,5,Dominican Republic,47,40,,40,10529,"DEN 1,2,4",279,4876,2014,10529
89.31,0.413338938,0.063,3,Ecuador,9,40,14274,40,15983,"DEN 1,2,3,4",59,14274,2014,15983
728.32,0.346266345,0.011,2,El Salvador,5,40,14172,40,6384,"DEN 1,2,3",161,46496,2014,6384
462.75,0.593220339,0,6,French Guiana,0,40,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,40,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,40,601,18,468,"DEN 1,2,4",8,664,2014,468
80.71,2050,0.078,2,Guatemala,10,40,,40,15860,"DEN 1,2,3,4",262400,12800,2014,15860
102.24,0,0,6,Guyana,0,40,822,36,804,DEN 4,0,822,2014,804
293.69,6.961503586,0.008,2,Honduras,2,40,,40,8261,"DEN 1,2,3",1689,24262,2014,8261
13.43,0,0,6,Jamaica,0,40,72,40,2799,DEN,0,376,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,40,586,18,405,"DEN 1,2,4",11,1680,2014,405
62.49,6.312129164,0.028,2,Mexico,22,40,17260,40,123799,"DEN 1,2,3,4",4883,77359,2014,123799
140,0,0,6,Montserrat,0,40,0,32,5,DEN,0,7,2014,5
380.52,0,0,2,Nicaragua,0,40,1490,40,6169,"DEN 1,2,3,4",0,23474,2014,6169
119.26,0.405809483,0.192,2,Panama,9,40,2459,40,3926,"DEN 1,2,3",19,4682,2014,3926
127.98,0.056471651,0.056,4,Paraguay,5,40,1516,40,6918,"DEN 1,2,4",5,8854,2014,6918
47.96,0.481160206,0.169,3,Peru,25,40,9401,40,30769,"DEN 1,2,3,4",71,14756,2014,30769
163.36,0.033233632,0,5,Puerto Rico,0,40,448,40,3684,"DEN 1,2,4",2,6018,2014,3684
137.14,0,0,6,Saint Barthelemy,0,40,48,39,35,DEN,0,48,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,40,6,32,52,DEN,0,62,2014,52
60.12,0,0,6,Saint Lucia,0,40,34,32,163,DEN 4,0,98,2014,163
977.5,0.255754476,0,6,Saint Martin,0,40,391,39,40,DEN,1,391,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,40,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,40,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,40,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,40,48,32,49,DEN 1,0,48,2014,49
0.14,0,0,1,United States of America,0,40,444,40,322583,DEN,0,444,2014,322583
0,,,4,Uruguay,0,40,0,40,3419,  ,0,0,2014,3419
193.6,0.252808518,0,3,Venezuela,0,40,70,40,30851,"DEN 1,2,3,4",151,59729,2014,30851
968.53,3.431521409,,2,Belize,,40,245,40,340,DEN,113,3293,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,40,,-,225,  ,,,2014,225
,,,4,Chile,,40,,-,17773,  ,,,2014,17773
,,,6,Haiti,,40,,-,10461,  ,,,2014,10461
,,,5,Cuba,,40,,-,11259,  ,,,2014,11259
0.14,0,0,1,North America,0,40,444,-,322583,  ,0,444,2014,322583
76.65,2.579401505,0.431,5,Latin Caribbean,47,40,448,-,14213,  ,281,10894,2014,25472
97.31,0.348557692,0.024,6,Non-Latin Caribbean,2,40,3377,-,8550,  ,29,8320,2014,19236
215.8,0.122334752,0.073,4,Southern Cone,402,40,215986,-,254174,  ,671,548495,2014,271947
118.4,134.0313693,0.024,2,Central America Ithsmus and Mexico,48,40,35626,-,169677,  ,269265,200897,2014,169677
140.98,1.392022718,0.053,3,Andean Subregion,103,40,61283,-,137381,  ,2696,193675,2014,137381
106.19,28.35098289,0.063,7,The Americas,602,40,317164,-,906578,  ,272942,962725,2014,946296
