Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
205.77,1.487321925,0,3,Bolivia,0,37,1158,37,10848,DEN 4,332,22322,2014,10848
14.42,0,0,6,Virgin Islands (US),0,37,15,37,104,DEN,0,15,2014,104
468.75,0,0,6,Anguilla,0,37,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,37,6,37,91,DEN,0,36,2014,91
3.67,0,0,4,Argentina,0,37,488,37,41803,"DEN 1,4",0,1534,2014,41803
275.68,0,0,6,Aruba,0,37,12,36,111,DEN 1,0,306,2014,111
14.36,0,0,6,Bahamas,0,37,1,36,383,"DEN 1,2",0,55,2014,383
187.59,0.367647059,0,6,Barbados,0,37,121,36,290,DEN 1,2,544,2014,290
0,,,6,Bermuda,0,37,0,37,70,  ,0,0,2014,70
259.1,0.123979178,0.074,4,Brazil,386,37,211652,37,202034,"DEN 1,2,3,4",649,523475,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,37,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,37,0,37,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,37,0,28,55,DEN,0,18,2014,55
154.36,2.536740368,0.073,3,Colombia,55,37,33467,37,48930,"DEN 1,2,3,4",1916,75530,2014,48930
156.12,,0,2,Costa Rica,0,37,,37,4938,"DEN 1,2,3",,7709,2014,4938
131.08,0,0,6,Curaçao,0,37,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,37,9,32,73,DEN 4,0,159,2014,73
43.7,5.520539013,0.913,5,Dominican Republic,42,37,,37,10529,"DEN 1,2,4",254,4601,2014,10529
86.49,0.426824857,0.065,3,Ecuador,9,37,13823,37,15983,"DEN 1,2,3,4",59,13823,2014,15983
641.85,0.370948848,0.01,2,El Salvador,4,37,12843,37,6384,"DEN 1,2,3",152,40976,2014,6384
462.75,0.593220339,0,6,French Guiana,0,37,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,37,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,37,601,18,468,"DEN 1,2,4",8,664,2014,468
74.65,1900,0.076,2,Guatemala,9,37,,37,15860,"DEN 1,2,3,4",224960,11840,2014,15860
102.24,0,0,6,Guyana,0,37,822,36,804,DEN 4,0,822,2014,804
244.41,7.320093111,0.01,2,Honduras,2,37,,37,8261,"DEN 1,2,3",1478,20191,2014,8261
7.97,0,0,6,Jamaica,0,37,40,37,2799,DEN,0,223,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,37,586,18,405,"DEN 1,2,4",11,1680,2014,405
52.75,6.209420556,0.034,2,Mexico,22,37,13921,37,123799,"DEN 1,2,3,4",4055,65304,2014,123799
140,0,0,6,Montserrat,0,37,0,32,5,DEN,0,7,2014,5
338.24,0,0,2,Nicaragua,0,37,1365,37,6169,"DEN 1,2,3,4",0,20866,2014,6169
115.94,0.417398946,0.176,2,Panama,8,37,2350,35,3926,"DEN 1,2,3",19,4552,2014,3926
129.88,0.055648303,0.056,4,Paraguay,5,37,1397,37,6918,"DEN 1,2,4",5,8985,2014,6918
45.69,0.45528918,0.178,3,Peru,25,37,8968,37,30769,"DEN 1,2,3,4",64,14057,2014,30769
146.01,0.037181632,0,5,Puerto Rico,0,37,438,37,3684,"DEN 1,2,4",2,5379,2014,3684
100,0,0,6,Saint Barthelemy,0,37,31,18,35,DEN,0,35,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,37,6,32,52,DEN,0,62,2014,52
60.12,0,0,6,Saint Lucia,0,37,34,32,163,DEN 4,0,98,2014,163
650,0.384615385,0,6,Saint Martin,0,37,260,18,40,DEN,1,260,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,37,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,37,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,37,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,37,48,32,49,DEN 1,0,48,2014,49
0.13,0,0,1,United States of America,0,37,410,37,322583,DEN,0,410,2014,322583
0,,,4,Uruguay,0,37,0,37,3419,  ,0,0,2014,3419
158.27,0.286726606,0,3,Venezuela,0,37,70,37,30851,"DEN 1,2,3,4",140,48827,2014,30851
819.12,,,2,Belize,,37,200,37,340,DEN,,2785,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,37,,-,225,  ,,,2014,225
,,,4,Chile,,37,,-,17773,  ,,,2014,17773
,,,6,Haiti,,37,,-,10461,  ,,,2014,10461
,,,5,Cuba,,37,,-,11259,  ,,,2014,11259
0.13,0,0,1,North America,0,37,410,-,322583,  ,0,410,2014,322583
70.22,2.565130261,0.421,5,Latin Caribbean,42,37,438,-,14213,  ,256,9980,2014,25472
79.03,0.429184549,0.03,6,Non-Latin Caribbean,2,37,3008,-,8550,  ,29,6757,2014,19236
210.09,0.122473286,0.073,4,Southern Cone,391,37,213537,-,254174,  ,654,533994,2014,271947
102.68,132.3958375,0.026,2,Central America Ithsmus and Mexico,45,37,30679,-,169677,  ,230664,174223,2014,169677
127.06,1.438482118,0.051,3,Andean Subregion,89,37,57486,-,137381,  ,2511,174559,2014,137381
99.27,26.01489239,0.063,7,The Americas,569,37,305558,-,906578,  ,234114,899923,2014,946296
