Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
23.02,0.139748882,0.105,4,Brazil,49,6,17846,6,202034,"DEN 1,2,3,4",65,46512,2014,202034
0.96,0,0,6,Virgin Islands (US),0,6,1,6,104,DEN,0,1,2014,104
43.75,0,0,6,Anguilla,0,6,2,6,16,"DEN 1,4",0,7,2014,16
0.63,0,0,4,Argentina,0,6,7,6,41803,"DEN 1,4",0,263,2014,41803
1.04,0,0,6,Bahamas,0,6,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,6,0,6,70,  ,0,0,2014,70
13.53,0.136239782,0,3,Bolivia,0,6,0,6,10848,DEN,2,1468,2014,10848
39.39,0,0,6,Virgin Islands (UK),0,6,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,6,0,6,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,6,0,6,55,DEN,0,2,2014,55
23.26,2.785343994,0,3,Colombia,0,6,3620,6,48930,"DEN 1,2,3,4",317,11381,2014,48930
23.84,,0,2,Costa Rica,0,6,,6,4938,"DEN 1,2,3",,1177,2014,4938
31.51,0,0,6,Dominica,0,6,0,6,73,DEN,0,23,2014,73
10.49,4.076086957,0.543,5,Dominican Republic,6,6,,6,10529,"DEN 1,2,4",45,1104,2014,10529
6.06,0.309597523,,3,Ecuador,,6,969,6,15983,"DEN 1,2,3,4",3,969,2014,15983
34.05,0.413983441,0,2,El Salvador,0,6,729,6,6384,"DEN 1,2,3",9,2174,2014,6384
27.06,0,0,6,French Guiana,0,6,69,4,255,"DEN 1,2,4",0,69,2014,255
12.11,350,0,2,Guatemala,0,6,,6,15860,"DEN 1,2,3,4",6720,1920,2014,15860
10.33,15.94372802,0,2,Honduras,0,6,,6,8261,"DEN 1,2,3",136,853,2014,8261
1.25,0,0,6,Jamaica,0,6,4,6,2799,DEN,0,35,2014,2799
43.21,0,0,6,Martinique,0,6,175,4,405,"DEN 1,2,4",0,175,2014,405
5.1,5.577562985,0,2,Mexico,0,6,987,6,123799,"DEN 1,2,3,4",352,6311,2014,123799
0,,,6,Montserrat,0,6,0,6,5,  ,0,0,2014,5
40.43,0,0,2,Nicaragua,0,6,293,6,6169,"DEN 1,2,3,4",0,2494,2014,6169
65.97,0.501930502,0.232,2,Panama,6,6,0,6,3926,"DEN 1,2,3",13,2590,2014,3926
55.19,0.052383447,0.026,4,Paraguay,1,6,70,6,6918,"DEN 1,2,4",2,3818,2014,6918
11.29,0.460564191,0.115,3,Peru,4,6,1322,6,30769,"DEN 1,2,3,4",16,3474,2014,30769
17.62,0.154083205,0,5,Puerto Rico,0,6,89,6,3684,"DEN 1,2,4",1,649,2014,3684
100,0,0,6,Saint Barthelemy,0,6,14,6,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,6,142,4,40,DEN,1,142,2014,40
0.3,0,0,6,Trinidad and Tobago,0,6,1,6,1344,DEN,0,4,2014,1344
0.02,0,0,1,United States of America,0,6,60,6,322583,DEN,0,60,2014,322583
0,,,4,Uruguay,0,6,0,6,3419,  ,0,0,2014,3419
35.28,0.330791142,0,3,Venezuela,0,6,0,6,30851,DEN,36,10883,2014,30851
145.29,,,2,Belize,,6,16,6,340,DEN,,494,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,6,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,6,,-,49,  ,,,2014,49
,,,6,Aruba,,6,,-,111,  ,,,2014,111
,,,6,Guadeloupe,,6,,-,468,  ,,,2014,468
,,,4,Chile,,6,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,6,,-,103,  ,,,2014,103
,,,6,Guyana,,6,,-,804,  ,,,2014,804
,,,6,Haiti,,6,,-,10461,  ,,,2014,10461
,,,5,Cuba,,6,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,6,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,6,,-,91,  ,,,2014,91
,,,6,Barbados,,6,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,6,,-,52,  ,,,2014,52
,,,6,Suriname,,6,,-,544,  ,,,2014,544
,,,6,Curaçao,,6,,-,148,  ,,,2014,148
,,,6,Grenada,,6,,-,110,  ,,,2014,110
0.02,0,0,1,North America,0,6,60,-,322583,  ,0,60,2014,322583
12.33,2.624073018,0.342,5,Latin Caribbean,6,6,89,-,14213,  ,46,1753,2014,25472
9.08,0.196078431,0,6,Non-Latin Caribbean,0,6,408,-,5617,  ,1,510,2014,19236
19.9,0.132429387,0.099,4,Southern Cone,50,6,17923,-,254174,  ,67,50593,2014,271947
10.62,40.13767834,0.033,2,Central America Ithsmus and Mexico,6,6,2025,-,169677,  ,7230,18013,2014,169677
20.51,1.327417924,0.014,3,Andean Subregion,4,6,5911,-,137381,  ,374,28175,2014,137381
10.97,7.787778495,0.067,7,The Americas,66,6,26416,-,903645,  ,7718,99104,2014,946296
