Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
42.26,0.131181335,0.088,4,Brazil,75,9,34313,9,202034,"DEN 1,2,3,4",112,85378,2014,202034
0.96,0,0,6,Virgin Islands (US),0,9,1,9,104,DEN,0,1,2014,104
43.75,0,0,6,Anguilla,0,9,2,6,16,"DEN 1,4",0,7,2014,16
0.93,0,0,4,Argentina,0,9,14,9,41803,"DEN 1,4",0,387,2014,41803
1.04,0,0,6,Bahamas,0,9,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,9,0,9,70,  ,0,0,2014,70
25.86,1.319073084,0,3,Bolivia,0,9,0,8,10848,DEN,37,2805,2014,10848
39.39,0,0,6,Virgin Islands (UK),0,9,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,9,0,9,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,9,0,6,55,DEN,0,2,2014,55
40.54,2.439885063,0,3,Colombia,0,9,7488,9,48930,"DEN 1,2,3,4",484,19837,2014,48930
31.39,,0,2,Costa Rica,0,9,,9,4938,"DEN 1,2,3",,1550,2014,4938
31.51,0,0,6,Dominica,0,9,0,6,73,DEN,0,23,2014,73
13.94,4.223433243,0.817,5,Dominican Republic,12,9,,9,10529,"DEN 1,2,4",62,1468,2014,10529
10.32,0.303214069,0,3,Ecuador,0,9,1649,9,15983,"DEN 1,2,3,4",5,1649,2014,15983
53.68,0.846221185,0,2,El Salvador,0,9,1267,9,6384,"DEN 1,2,3",29,3427,2014,6384
462.75,0.593220339,0,6,French Guiana,0,9,219,9,255,"DEN 1,2,4",7,1180,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,9,262,7,468,"DEN 1,2,4",8,664,2014,468
18.16,500,0,2,Guatemala,0,9,,9,15860,"DEN 1,2,3,4",14400,2880,2014,15860
16.78,15.36796537,0,2,Honduras,0,9,,9,8261,"DEN 1,2,3",213,1386,2014,8261
1.75,0,0,6,Jamaica,0,9,4,9,2799,DEN,0,49,2014,2799
43.21,0,0,6,Martinique,0,9,175,4,405,"DEN 1,2,4",0,175,2014,405
8.28,6.79867343,0,2,Mexico,0,9,1923,9,123799,"DEN 1,2,3,4",697,10252,2014,123799
0,,,6,Montserrat,0,9,0,9,5,  ,0,0,2014,5
60.07,0,0,2,Nicaragua,0,9,421,9,6169,"DEN 1,2,3,4",0,3706,2014,6169
72.82,0.454704442,0.21,2,Panama,6,9,0,8,3926,"DEN 1,2,3",13,2859,2014,3926
74,0.058605196,0.039,4,Paraguay,2,9,375,9,6918,"DEN 1,2,4",3,5119,2014,6918
17.97,0.506420691,0.163,3,Peru,9,9,2395,9,30769,"DEN 1,2,3,4",28,5529,2014,30769
24.78,0.21905805,0,5,Puerto Rico,0,9,148,9,3684,"DEN 1,2,4",2,913,2014,3684
100,0,0,6,Saint Barthelemy,0,9,14,9,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,9,142,4,40,DEN,1,142,2014,40
0.3,0,0,6,Trinidad and Tobago,0,9,1,6,1344,DEN,0,4,2014,1344
0.02,0,0,1,United States of America,0,9,80,9,322583,DEN,0,80,2014,322583
0,,,4,Uruguay,0,9,0,9,3419,  ,0,0,2014,3419
47.5,0.327533265,0,3,Venezuela,0,9,70,9,30851,"DEN 1,2,3,4",48,14655,2014,30851
194.41,,,2,Belize,,9,26,9,340,DEN,,661,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,9,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,9,,-,49,  ,,,2014,49
,,,6,Aruba,,9,,-,111,  ,,,2014,111
,,,4,Chile,,9,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,9,,-,103,  ,,,2014,103
,,,6,Guyana,,9,,-,804,  ,,,2014,804
,,,6,Haiti,,9,,-,10461,  ,,,2014,10461
,,,5,Cuba,,9,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,9,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,9,,-,91,  ,,,2014,91
,,,6,Barbados,,9,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,9,,-,52,  ,,,2014,52
,,,6,Suriname,,9,,-,544,  ,,,2014,544
,,,6,Curaçao,,9,,-,148,  ,,,2014,148
,,,6,Grenada,,9,,-,110,  ,,,2014,110
0.02,0,0,1,North America,0,9,80,-,322583,  ,0,80,2014,322583
16.75,2.687946241,0.504,5,Latin Caribbean,12,9,148,-,14213,  ,64,2381,2014,25472
37.78,0.695954763,0,6,Non-Latin Caribbean,0,9,820,-,6085,  ,16,2299,2014,19236
35.76,0.126534924,0.085,4,Southern Cone,77,9,34702,-,254174,  ,115,90884,2014,271947
15.75,57.45293964,0.022,2,Central America Ithsmus and Mexico,6,9,3637,-,169677,  ,15352,26721,2014,169677
32.37,1.353569421,0.02,3,Andean Subregion,9,9,11602,-,137381,  ,602,44475,2014,137381
18.45,9.679333493,0.062,7,The Americas,104,9,50989,-,904113,  ,16149,166840,2014,946296
