Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
29.43,0.131169596,0.094,4,Brazil,56,7,23641,7,202034,"DEN 1,2,3,4",78,59465,2014,202034
0.96,0,0,6,Virgin Islands (US),0,7,1,7,104,DEN,0,1,2014,104
43.75,0,0,6,Anguilla,0,7,2,6,16,"DEN 1,4",0,7,2014,16
0.71,0,0,4,Argentina,0,7,8,7,41803,"DEN 1,4",0,298,2014,41803
1.04,0,0,6,Bahamas,0,7,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,7,0,7,70,  ,0,0,2014,70
13.53,0.136239782,0,3,Bolivia,0,7,0,6,10848,DEN,2,1468,2014,10848
39.39,0,0,6,Virgin Islands (UK),0,7,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,7,0,7,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,7,0,6,55,DEN,0,2,2014,55
29.83,2.685851319,0,3,Colombia,0,7,3987,7,48930,"DEN 1,2,3,4",392,14595,2014,48930
26.77,,0,2,Costa Rica,0,7,,7,4938,"DEN 1,2,3",,1322,2014,4938
31.51,0,0,6,Dominica,0,7,0,6,73,DEN,0,23,2014,73
11.81,4.344328238,0.644,5,Dominican Republic,8,7,,7,10529,"DEN 1,2,4",54,1243,2014,10529
6.06,0.309597523,,3,Ecuador,,7,969,6,15983,"DEN 1,2,3,4",3,969,2014,15983
40.41,0.465116279,0,2,El Salvador,0,7,921,7,6384,"DEN 1,2,3",12,2580,2014,6384
27.06,0,0,6,French Guiana,0,7,69,4,255,"DEN 1,2,4",0,69,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,7,262,7,468,"DEN 1,2,4",8,664,2014,468
14.12,400,0,2,Guatemala,0,7,,7,15860,"DEN 1,2,3,4",8960,2240,2014,15860
12.15,16.13545817,0,2,Honduras,0,7,,7,8261,"DEN 1,2,3",162,1004,2014,8261
1.43,0,0,6,Jamaica,0,7,4,7,2799,DEN,0,40,2014,2799
43.21,0,0,6,Martinique,0,7,175,4,405,"DEN 1,2,4",0,175,2014,405
6.13,6.889737847,0,2,Mexico,0,7,1371,7,123799,"DEN 1,2,3,4",523,7591,2014,123799
0,,,6,Montserrat,0,7,0,7,5,  ,0,0,2014,5
46.83,0,0,2,Nicaragua,0,7,382,7,6169,"DEN 1,2,3,4",0,2889,2014,6169
65.97,0.501930502,0.232,2,Panama,6,7,0,7,3926,"DEN 1,2,3",13,2590,2014,3926
62.55,0.046221401,0.023,4,Paraguay,1,7,77,7,6918,"DEN 1,2,4",2,4327,2014,6918
13.33,0.48768593,0.171,3,Peru,7,7,1520,7,30769,"DEN 1,2,3,4",20,4101,2014,30769
20.06,0.135317997,0,5,Puerto Rico,0,7,106,7,3684,"DEN 1,2,4",1,739,2014,3684
100,0,0,6,Saint Barthelemy,0,7,14,7,35,DEN,0,35,2014,35
355,0.704225352,0,6,Saint Martin,0,7,142,4,40,DEN,1,142,2014,40
0.3,0,0,6,Trinidad and Tobago,0,7,1,6,1344,DEN,0,4,2014,1344
0.02,0,0,1,United States of America,0,7,66,7,322583,DEN,0,66,2014,322583
0,,,4,Uruguay,0,7,0,7,3419,  ,0,0,2014,3419
40.36,0.329317269,0,3,Venezuela,0,7,0,7,30851,DEN,41,12450,2014,30851
162.35,,,2,Belize,,7,22,7,340,DEN,,552,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,7,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,7,,-,49,  ,,,2014,49
,,,6,Aruba,,7,,-,111,  ,,,2014,111
,,,4,Chile,,7,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,7,,-,103,  ,,,2014,103
,,,6,Guyana,,7,,-,804,  ,,,2014,804
,,,6,Haiti,,7,,-,10461,  ,,,2014,10461
,,,5,Cuba,,7,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,7,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,7,,-,91,  ,,,2014,91
,,,6,Barbados,,7,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,7,,-,52,  ,,,2014,52
,,,6,Suriname,,7,,-,544,  ,,,2014,544
,,,6,Curaçao,,7,,-,148,  ,,,2014,148
,,,6,Grenada,,7,,-,110,  ,,,2014,110
0.02,0,0,1,North America,0,7,66,-,322583,  ,0,66,2014,322583
13.94,2.774974773,0.404,5,Latin Caribbean,8,7,106,-,14213,  ,55,1982,2014,25472
19.38,0.763358779,0,6,Non-Latin Caribbean,0,7,670,-,6085,  ,9,1179,2014,19236
25.22,0.124824466,0.089,4,Southern Cone,57,7,23726,-,254174,  ,80,64090,2014,271947
12.24,46.56201849,0.029,2,Central America Ithsmus and Mexico,6,7,2696,-,169677,  ,9670,20768,2014,169677
24.45,1.363785248,0.021,3,Andean Subregion,7,7,6476,-,137381,  ,458,33583,2014,137381
13.46,8.442647204,0.064,7,The Americas,78,7,33740,-,904113,  ,10272,121668,2014,946296
