Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208,1.560007091,0,3,Bolivia,0,39,1158,39,10848,DEN 4,352,22564,2014,10848
15.38,0,0,6,Virgin Islands (US),0,39,16,39,104,DEN,0,16,2014,104
468.75,0,0,6,Anguilla,0,39,8,32,16,"DEN 1,4",0,75,2014,16
39.56,0,0,6,Antigua and Barbuda,0,39,6,39,91,DEN,0,36,2014,91
3.73,0,0,4,Argentina,0,39,490,39,41803,"DEN 1,4",0,1558,2014,41803
275.68,0,0,6,Aruba,0,39,12,36,111,DEN 1,0,306,2014,111
14.36,0,0,6,Bahamas,0,39,1,36,383,"DEN 1,2",0,55,2014,383
187.59,0.367647059,0,6,Barbados,0,39,121,36,290,DEN 1,2,544,2014,290
0,,,6,Bermuda,0,39,0,39,70,  ,0,0,2014,70
263.73,0.123493168,0.073,4,Brazil,390,39,213177,39,202034,"DEN 1,2,3,4",658,532823,2014,202034
248.48,0,0,6,Virgin Islands (UK),0,39,52,32,33,DEN,0,82,2014,33
,,,1,Canada,0,39,0,39,0,  ,0,0,2014,0
32.73,0,0,6,Cayman Islands,0,39,0,28,55,DEN,0,18,2014,55
165.11,2.507798188,0.077,3,Colombia,62,39,35685,39,48930,"DEN 1,2,3,4",2026,80788,2014,48930
168.02,,0,2,Costa Rica,0,39,,39,4938,"DEN 1,2,3",,8297,2014,4938
131.08,0,0,6,Curaçao,0,39,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,39,9,32,73,DEN 4,0,159,2014,73
45.09,5.665543387,0.948,5,Dominican Republic,45,39,,39,10529,"DEN 1,2,4",269,4748,2014,10529
87.48,0.421971106,0.064,3,Ecuador,9,39,13982,38,15983,"DEN 1,2,3,4",59,13982,2014,15983
703.12,0.358678459,0.011,2,El Salvador,5,39,13754,39,6384,"DEN 1,2,3",161,44887,2014,6384
462.75,0.593220339,0,6,French Guiana,0,39,321,18,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,39,1,32,110,DEN,0,38,2014,110
141.88,1.204819277,0,6,Guadeloupe,0,39,601,18,468,"DEN 1,2,4",8,664,2014,468
78.69,2000,0.08,2,Guatemala,10,39,,39,15860,"DEN 1,2,3,4",249600,12480,2014,15860
102.24,0,0,6,Guyana,0,39,822,36,804,DEN 4,0,822,2014,804
272.41,7.158727337,0.009,2,Honduras,2,39,,39,8261,"DEN 1,2,3",1611,22504,2014,8261
11.22,0,0,6,Jamaica,0,39,72,39,2799,DEN,0,314,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,39,586,18,405,"DEN 1,2,4",11,1680,2014,405
58.53,6.39689747,0.03,2,Mexico,22,39,16092,39,123799,"DEN 1,2,3,4",4635,72457,2014,123799
140,0,0,6,Montserrat,0,39,0,32,5,DEN,0,7,2014,5
365.65,0,0,2,Nicaragua,0,39,1455,39,6169,"DEN 1,2,3,4",0,22557,2014,6169
118.52,0.408338706,0.193,2,Panama,9,39,2444,39,3926,"DEN 1,2,3",19,4653,2014,3926
129.56,0.055784893,0.056,4,Paraguay,5,39,1487,39,6918,"DEN 1,2,4",5,8963,2014,6918
46.79,0.486212405,0.174,3,Peru,25,39,9284,39,30769,"DEN 1,2,3,4",70,14397,2014,30769
156.81,0.034620045,0,5,Puerto Rico,0,39,448,39,3684,"DEN 1,2,4",2,5777,2014,3684
137.14,0,0,6,Saint Barthelemy,0,39,48,39,35,DEN,0,48,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,39,6,32,52,DEN,0,62,2014,52
60.12,0,0,6,Saint Lucia,0,39,34,32,163,DEN 4,0,98,2014,163
977.5,0.255754476,0,6,Saint Martin,0,39,391,39,40,DEN,1,391,2014,40
94.17,0,0,6,Saint Vincent and the Grenadines,0,39,4,32,103,DEN,0,97,2014,103
2.76,0,0,6,Suriname,0,39,4,22,544,DEN 2,0,15,2014,544
3.27,0,0,6,Trinidad and Tobago,0,39,6,23,1344,"DEN 1,4",0,44,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,39,48,32,49,DEN 1,0,48,2014,49
0.13,0,0,1,United States of America,0,39,435,39,322583,DEN,0,435,2014,322583
0,,,4,Uruguay,0,39,0,39,3419,  ,0,0,2014,3419
182.14,0.259818839,0,3,Venezuela,0,39,70,39,30851,"DEN 1,2,3,4",146,56193,2014,30851
912.06,,,2,Belize,,39,220,39,340,DEN,,3101,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,39,,-,225,  ,,,2014,225
,,,4,Chile,,39,,-,17773,  ,,,2014,17773
,,,6,Haiti,,39,,-,10461,  ,,,2014,10461
,,,5,Cuba,,39,,-,11259,  ,,,2014,11259
0.13,0,0,1,North America,0,39,435,-,322583,  ,0,435,2014,322583
74.05,2.574821853,0.428,5,Latin Caribbean,45,39,448,-,14213,  ,271,10525,2014,25472
81.79,0.414700415,0.029,6,Non-Latin Caribbean,2,39,3189,-,8550,  ,29,6993,2014,19236
213.77,0.122022144,0.073,4,Southern Cone,395,39,215154,-,254174,  ,663,543344,2014,271947
112.53,134.0899568,0.025,2,Central America Ithsmus and Mexico,48,39,33965,-,169677,  ,256026,190936,2014,169677
136.79,1.411740917,0.051,3,Andean Subregion,96,39,60179,-,137381,  ,2653,187924,2014,137381
103.7,27.61687676,0.062,7,The Americas,586,39,313370,-,906578,  ,259642,940157,2014,946296
