Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
208.61,1.564295183,0,3,Bolivia,0,50,1158,42,10848,DEN 4,354,22630,2014,10848
18.27,0,0,6,Virgin Islands (US),0,50,19,50,104,DEN,0,19,2014,104
531.25,0,0,6,Anguilla,0,50,8,50,16,"DEN 1,4",0,85,2014,16
40.66,0,0,6,Antigua and Barbuda,0,50,17,50,91,"DEN 1,4",0,37,2014,91
4,0,0,4,Argentina,0,50,490,50,41803,"DEN 1,4",0,1673,2014,41803
360.36,0,0,6,Aruba,0,50,34,48,111,DEN 1,0,400,2014,111
35.51,0,0,6,Bahamas,0,50,11,40,383,"DEN 1,2",0,136,2014,383
595.86,0.115740741,0,6,Barbados,0,50,299,40,290,DEN 1,2,1728,2014,290
0,,,6,Bermuda,0,50,0,50,70,  ,0,0,2014,70
291.12,0.116805547,0.07,4,Brazil,409,50,220417,50,202034,"DEN 1,2,3,4",687,588157,2014,202034
621.21,0,0,6,Virgin Islands (UK),0,50,59,44,33,DEN,0,205,2014,33
,,,1,Canada,0,50,0,50,0,  ,0,0,2014,0
190.91,0,0,6,Cayman Islands,0,50,4,44,55,"DEN 1,3",0,105,2014,55
0.14,0,0,4,Chile,0,50,25,42,17773,DEN,0,25,2014,17773
213.09,2.56361073,0.084,3,Colombia,88,50,45280,50,48930,"DEN 1,2,3,4",2673,104267,2014,48930
217.33,,0,2,Costa Rica,0,50,,50,4938,"DEN 1,2,3",,10732,2014,4938
131.08,0,0,6,Curaçao,0,50,20,36,148,DEN,0,194,2014,148
217.81,0,0,6,Dominica,0,50,9,32,73,DEN 4,0,159,2014,73
57.11,6.652253451,0.915,5,Dominican Republic,55,50,,50,10529,"DEN 1,2,4",400,6013,2014,10529
94.04,0.432439625,0.06,3,Ecuador,9,50,15031,48,15983,"DEN 1,2,3,4",65,15031,2014,15983
829.86,0.343538827,0.011,2,El Salvador,6,50,16014,50,6384,"DEN 1,2,3",182,52978,2014,6384
462.75,0.593220339,0,6,French Guiana,0,50,781,47,255,"DEN 1,2,4",7,1180,2014,255
34.55,0,0,6,Grenada,0,50,38,48,110,DEN,0,38,2014,110
298.5,0.572655691,0,6,Guadeloupe,0,50,878,48,468,"DEN 2,4",8,1397,2014,468
100.88,2550,0.081,2,Guatemala,13,50,,50,15860,"DEN 1,2,3,4",408000,16000,2014,15860
107.34,0,0,6,Guyana,0,50,863,48,804,DEN 4,0,863,2014,804
504.48,5.401319736,0.012,2,Honduras,5,50,,50,8261,"DEN 1,2,3",2251,41675,2014,8261
30.15,0,0,6,Jamaica,0,50,72,50,2799,DEN,0,844,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,50,710,48,405,"DEN 1,2,4",11,1680,2014,405
98.85,6.912416036,0.029,2,Mexico,35,50,31212,50,123799,"DEN 1,2,3,4",8459,122374,2014,123799
140,0,0,6,Montserrat,0,50,0,32,5,DEN,0,7,2014,5
557.38,0,0,2,Nicaragua,0,50,1983,50,6169,"DEN 1,2,3,4",0,34385,2014,6169
131.18,0.368932039,0.175,2,Panama,9,50,2785,50,3926,"DEN 1,2,3",19,5150,2014,3926
140.98,0.051266277,0.051,4,Paraguay,5,50,2597,50,6918,"DEN 1,2,4",5,9753,2014,6918
59.45,0.492018369,0.164,3,Peru,30,50,11320,50,30769,"DEN 1,2,3,4",90,18292,2014,30769
231.98,0.023402762,0,5,Puerto Rico,0,50,467,50,3684,"DEN 1,2,4",2,8546,2014,3684
160,0,0,6,Saint Barthelemy,0,50,56,48,35,DEN,0,56,2014,35
119.23,0,0,6,Saint Kitts and Nevis,0,50,6,32,52,DEN,0,62,2014,52
101.23,0,0,6,Saint Lucia,0,50,88,48,163,DEN 4,0,165,2014,163
"1,010.00",0.247524752,0,6,Saint Martin,0,50,404,48,40,DEN,1,404,2014,40
113.59,0,0,6,Saint Vincent and the Grenadines,0,50,8,50,103,DEN,0,117,2014,103
3.49,0,0,6,Suriname,0,50,4,44,544,DEN 2,0,19,2014,544
9.52,0,0,6,Trinidad and Tobago,0,50,16,44,1344,"DEN 1,4",0,128,2014,1344
97.96,0,0,6,Turks and Caicos Islands,0,50,48,32,49,DEN 1,0,48,2014,49
0.21,0,0,1,United States of America,0,50,663,50,322583,DEN,0,663,2014,322583
0,,,4,Uruguay,0,50,0,50,3419,  ,0,0,2014,3419
243.17,0.249266862,0,3,Venezuela,0,50,70,44,30851,"DEN 1,2,3,4",187,75020,2014,30851
"1,435.59",,,2,Belize,,50,416,50,340,DEN,,4881,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,50,,-,225,  ,,,2014,225
,,,6,Haiti,,50,,-,10461,  ,,,2014,10461
,,,5,Cuba,,50,,-,11259,  ,,,2014,11259
0.21,0,0,1,North America,0,50,663,-,322583,  ,0,663,2014,322583
102.43,2.761178652,0.378,5,Latin Caribbean,55,50,467,-,14213,  ,402,14559,2014,25472
117.85,0.287812624,0.02,6,Non-Latin Caribbean,2,50,4452,-,8550,  ,29,10076,2014,19236
220.49,0.115408734,0.069,4,Southern Cone,414,50,223529,-,271947,  ,692,599608,2014,271947
169.84,145.3668778,0.024,2,Central America Ithsmus and Mexico,68,50,52410,-,169677,  ,418911,288175,2014,169677
171.23,1.432154396,0.054,3,Andean Subregion,127,50,72859,-,137381,  ,3369,235240,2014,137381
124.23,36.87148454,0.058,7,The Americas,666,50,354380,-,924351,  ,423403,1148321,2014,946296
