Incidence Rate (c),(SD/D) x100 (e),CFR (f),ID,Country or Subregion,Deaths,EW,Confirmed,Epidemiological Week (a),Pop (no usar),Serotype,Severe Dengue (d),Total of Dengue Cases (b),Year,Population x 1000
112.34,1.690325757,0,3,Bolivia,0,18,1158,16,10848,DEN 4,206,12187,2014,10848
4.81,0,0,6,Virgin Islands (US),0,18,5,18,104,DEN,0,5,2014,104
43.75,0,0,6,Anguilla,0,18,2,6,16,"DEN 1,4",0,7,2014,16
2.58,0,0,4,Argentina,0,18,45,18,41803,"DEN 1,4",0,1078,2014,41803
1.04,0,0,6,Bahamas,0,18,0,4,383,DEN,0,4,2014,383
0,,,6,Bermuda,0,18,0,18,70,  ,0,0,2014,70
163.83,0.117526564,0.07,4,Brazil,231,18,138637,18,202034,"DEN 1,2,3,4",389,330989,2014,202034
39.39,0,0,6,Virgin Islands (UK),0,18,0,4,33,DEN,0,13,2014,33
,,,1,Canada,0,18,0,18,0,  ,0,0,2014,0
3.64,0,0,6,Cayman Islands,0,18,0,6,55,DEN,0,2,2014,55
76.97,2.148167817,0.04,3,Colombia,15,18,15262,18,48930,"DEN 1,2,3,4",809,37660,2014,48930
46.76,,0,2,Costa Rica,0,18,,18,4938,"DEN 1,2,3",,2309,2014,4938
31.51,0,0,6,Dominica,0,18,0,6,73,DEN,0,23,2014,73
23.08,4.115226337,0.576,5,Dominican Republic,14,18,,18,10529,"DEN 1,2,4",100,2430,2014,10529
33.5,0.298786181,0,3,Ecuador,0,18,5355,18,15983,"DEN 1,2,3,4",16,5355,2014,15983
133.3,0.89306698,0.012,2,El Salvador,1,18,3209,18,6384,"DEN 1,2,3",76,8510,2014,6384
462.75,0.593220339,0,6,French Guiana,0,18,321,18,255,"DEN 1,2,4",7,1180,2014,255
141.88,1.204819277,0,6,Guadeloupe,0,18,601,18,468,"DEN 1,2,4",8,664,2014,468
36.32,950,0.017,2,Guatemala,1,18,,18,15860,"DEN 1,2,3,4",54720,5760,2014,15860
39.29,14.38693777,0,2,Honduras,0,18,,18,8261,"DEN 1,2,3",467,3246,2014,8261
2.68,0,0,6,Jamaica,0,18,4,18,2799,DEN,0,75,2014,2799
414.81,0.654761905,0.119,6,Martinique,2,18,586,18,405,"DEN 1,2,4",11,1680,2014,405
16.32,6.103658235,0,2,Mexico,0,18,3761,18,123799,"DEN 1,2,3,4",1233,20201,2014,123799
0,,,6,Montserrat,0,18,0,18,5,  ,0,0,2014,5
115.89,0,0,2,Nicaragua,0,18,551,18,6169,"DEN 1,2,3,4",0,7149,2014,6169
94.24,0.459459459,0.216,2,Panama,8,18,2031,18,3926,"DEN 1,2,3",17,3700,2014,3926
116.68,0.03716551,0.025,4,Paraguay,2,18,729,18,6918,"DEN 1,2,4",3,8072,2014,6918
28.91,0.472175379,0.214,3,Peru,19,18,5430,18,30769,"DEN 1,2,3,4",42,8895,2014,30769
45.77,0.118623962,0,5,Puerto Rico,0,18,322,18,3684,"DEN 1,2,4",2,1686,2014,3684
100,0,0,6,Saint Barthelemy,0,18,31,18,35,DEN,0,35,2014,35
650,0.384615385,0,6,Saint Martin,0,18,260,18,40,DEN,1,260,2014,40
0.3,0,0,6,Trinidad and Tobago,0,18,1,6,1344,DEN,0,4,2014,1344
0.04,0,0,1,United States of America,0,18,129,18,322583,DEN,0,129,2014,322583
0,,,4,Uruguay,0,18,0,18,3419,  ,0,0,2014,3419
71.04,0.383264133,0,3,Venezuela,0,18,70,18,30851,"DEN 1,2,3,4",84,21917,2014,30851
332.65,,,2,Belize,,18,46,18,340,DEN,,1131,2014,340
,,,6,"Bonaire, Saint Eustatius and Saba",,18,,-,225,  ,,,2014,225
,,,6,Turks and Caicos Islands,,18,,-,49,  ,,,2014,49
,,,6,Aruba,,18,,-,111,  ,,,2014,111
,,,4,Chile,,18,,-,17773,  ,,,2014,17773
,,,6,Saint Vincent and the Grenadines,,18,,-,103,  ,,,2014,103
,,,6,Guyana,,18,,-,804,  ,,,2014,804
,,,6,Haiti,,18,,-,10461,  ,,,2014,10461
,,,5,Cuba,,18,,-,11259,  ,,,2014,11259
,,,6,Saint Lucia,,18,,-,163,  ,,,2014,163
,,,6,Antigua and Barbuda,,18,,-,91,  ,,,2014,91
,,,6,Barbados,,18,,-,290,  ,,,2014,290
,,,6,Saint Kitts and Nevis,,18,,-,52,  ,,,2014,52
,,,6,Suriname,,18,,-,544,  ,,,2014,544
,,,6,Curaçao,,18,,-,148,  ,,,2014,148
,,,6,Grenada,,18,,-,110,  ,,,2014,110
0.04,0,0,1,North America,0,18,129,-,322583,  ,0,129,2014,322583
28.96,2.478134111,0.34,5,Latin Caribbean,14,18,322,-,14213,  ,102,4116,2014,25472
64.95,0.683198381,0.051,6,Non-Latin Caribbean,2,18,1811,-,6085,  ,27,3952,2014,19236
133.82,0.115247002,0.069,4,Southern Cone,233,18,139411,-,254174,  ,392,340139,2014,271947
30.65,108.6663077,0.019,2,Central America Ithsmus and Mexico,10,18,9598,-,169677,  ,56513,52006,2014,169677
62.61,1.345129863,0.04,3,Andean Subregion,34,18,27275,-,137381,  ,1157,86014,2014,137381
53.79,11.96469253,0.06,7,The Americas,293,18,178546,-,904113,  ,58191,486356,2014,946296
